"RowID","State","Account length","Area code","International plan","Voice mail plan","Number vmail messages","Total day minutes","Total day calls","Total day charge","Total eve minutes","Total eve calls","Total eve charge","Total night minutes","Total night calls","Total night charge","Total intl minutes","Total intl calls","Total intl charge","Customer service calls","Churn","DayChargePerMinute","EveChargePerMinute","NightChargePerMinute","IntChargePerMinute","SampleFlag"
"1863","WA","141","415","false","false","0","151.5","104","25.76","242.2","114","20.59","304.2","109","13.69","10.8","2","2.92","1","false","0.17003300330033","0.0850123864574732","0.0450032873109796","0.27037037037037","Training"
"283","VT","162","510","false","false","0","220.6","117","37.5","155.2","121","13.19","186.7","89","8.4","10.5","11","2.84","1","false","0.169990933816863","0.0849871134020619","0.0449919657204071","0.27047619047619","Training"
"424","MI","30","510","false","false","0","227.4","88","38.66","182.5","100","15.51","191.7","134","8.63","12.5","3","3.38","0","false","0.170008795074758","0.084986301369863","0.045018257694314","0.2704","Training"
"2252","MT","137","408","true","false","0","258","112","43.86","246.5","117","20.95","173.2","100","7.79","10.9","3","2.94","0","true","0.17","0.0849898580121704","0.0449769053117783","0.269724770642202","Training"
"2581","NC","104","415","false","true","18","182.1","66","30.96","213.6","65","18.16","193","108","8.69","13.4","9","3.62","2","false","0.17001647446458","0.0850187265917603","0.0450259067357513","0.270149253731343","Training"
"1982","HI","134","415","false","true","38","214.4","93","36.45","211.7","57","17.99","165","79","7.43","10","8","2.7","1","false","0.170009328358209","0.0849787435049598","0.045030303030303","0.27","Training"
"1963","MN","40","510","false","false","0","81.7","123","13.89","210.2","108","17.87","212","64","9.54","11.3","3","3.05","6","true","0.170012239902081","0.0850142721217888","0.045","0.269911504424779","Training"
"2441","NM","105","408","false","false","0","146.4","81","24.89","225.1","80","19.13","230.1","117","10.35","8.5","2","2.3","1","false","0.170013661202186","0.0849844513549533","0.044980443285528","0.270588235294118","Training"
"140","AZ","94","408","false","true","38","170.1","124","28.92","193.3","116","16.43","105.9","73","4.77","12.8","4","3.46","1","false","0.170017636684303","0.0849974133471288","0.045042492917847","0.2703125","Training"
"2399","VA","105","415","false","false","0","259.3","96","44.08","175.2","97","14.89","222.4","36","10.01","12","5","3.24","3","false","0.16999614346317","0.0849885844748859","0.0450089928057554","0.27","Training"
"867","KY","57","415","false","true","29","279.9","121","47.58","223.1","109","18.96","251.7","94","11.33","13","2","3.51","1","false","0.169989281886388","0.0849843119677275","0.0450139054429877","0.27","Training"
"1104","VA","115","415","false","false","0","132","90","22.44","197.5","75","16.79","175.8","114","7.91","0","0","0","3","false","0.17","0.0850126582278481","0.0449943117178612","","Training"
"1785","WV","94","415","false","true","28","92.7","107","15.76","127.8","86","10.86","225.6","86","10.15","9.9","4","2.67","3","false","0.170010787486516","0.0849765258215962","0.0449911347517731","0.26969696969697","Training"
"1971","NM","63","510","false","false","0","207.6","96","35.29","229","112","19.47","162.6","131","7.32","13.3","2","3.59","1","false","0.169990366088632","0.0850218340611354","0.0450184501845018","0.269924812030075","Training"
"203","SC","22","408","false","false","0","110.3","107","18.75","166.5","93","14.15","202.3","96","9.1","9.5","5","2.57","0","false","0.169990933816863","0.084984984984985","0.0449826989619377","0.270526315789474","Training"
"388","HI","166","408","false","false","0","181.4","108","30.84","253.8","54","21.57","112.3","94","5.05","11.6","6","3.13","1","false","0.170011025358324","0.0849881796690307","0.0449688334817453","0.269827586206897","Training"
"2541","AR","54","415","false","false","0","247.5","85","42.08","225.4","93","19.16","244.3","132","10.99","10.2","2","2.75","2","true","0.170020202020202","0.0850044365572316","0.0449856733524355","0.269607843137255","Training"
"510","MT","13","415","false","true","31","265.3","94","45.1","147.6","95","12.55","259.3","117","11.67","12.9","1","3.48","1","false","0.169996230682247","0.0850271002710027","0.0450057848052449","0.269767441860465","Training"
"1411","PA","88","510","false","false","0","218.2","76","37.09","169.3","60","14.39","141.1","99","6.35","8","1","2.16","1","false","0.169981668194317","0.0849970466627289","0.0450035435861091","0.27","Training"
"663","DC","88","415","false","true","17","219.5","78","37.32","222.1","94","18.88","188.3","92","8.47","16.1","5","4.35","1","false","0.17002277904328","0.085006753714543","0.0449814126394052","0.270186335403727","Training"
"1439","SD","116","408","false","false","0","167.8","119","28.53","142","123","12.07","190.7","128","8.58","7.3","4","1.97","2","false","0.170023837902265","0.085","0.0449921342422653","0.26986301369863","Training"
"1850","OR","190","415","false","false","0","142.9","96","24.29","177.9","96","15.12","113.3","117","5.1","6.6","4","1.78","0","false","0.169979006298111","0.084991568296796","0.0450132391879965","0.26969696969697","Training"
"1644","VA","67","415","false","false","0","138.9","65","23.61","208.9","109","17.76","232.4","82","10.46","9.2","3","2.48","2","false","0.169978401727862","0.085016754427956","0.0450086058519793","0.269565217391304","Training"
"2262","LA","27","408","false","false","0","82.6","105","14.04","204","99","17.34","224.2","122","10.09","9.1","4","2.46","1","false","0.169975786924939","0.085","0.0450044603033006","0.27032967032967","Training"
"1259","SD","78","415","false","true","25","197.4","73","33.56","295.7","113","25.13","211.7","73","9.53","13.2","2","3.56","0","false","0.170010131712259","0.0849847818735205","0.0450165328294757","0.26969696969697","Training"
"1597","OK","86","415","false","true","33","253.1","112","43.03","210.1","94","17.86","95","98","4.27","11.9","4","3.21","3","false","0.170011853022521","0.0850071394574012","0.0449473684210526","0.269747899159664","Training"
"455","IN","108","510","false","false","0","293","88","49.81","160.6","101","13.65","143.9","87","6.48","10","6","2.7","2","false","0.17","0.0849937733499377","0.0450312717164698","0.27","Training"
"1914","OH","114","415","false","false","0","187.8","109","31.93","154.6","97","13.14","213.9","102","9.63","10.1","3","2.73","2","false","0.170021299254526","0.084993531694696","0.0450210378681627","0.27029702970297","Training"
"1825","UT","144","510","false","true","37","219.9","102","37.38","222.1","77","18.88","118.5","111","5.33","10","4","2.7","1","false","0.169986357435198","0.085006753714543","0.0449789029535865","0.27","Training"
"650","PA","77","510","false","true","24","149.4","74","25.4","123.9","72","10.53","174.3","84","7.84","10.1","6","2.73","1","false","0.170013386880857","0.0849878934624697","0.0449799196787149","0.27029702970297","Training"
"497","DC","126","415","false","false","0","161.4","110","27.44","220.6","125","18.75","249.2","78","11.21","5.1","2","1.38","0","false","0.17001239157373","0.0849954669084316","0.044983948635634","0.270588235294118","Training"
"321","PA","112","510","false","false","0","217.1","76","36.91","205.2","100","17.44","185.7","91","8.36","9.4","3","2.54","2","false","0.170013818516813","0.0849902534113061","0.0450188476036618","0.270212765957447","Training"
"2176","WI","66","415","true","false","0","208.7","84","35.48","173.3","88","14.73","264.7","107","11.91","8.3","3","2.24","3","false","0.170004791566842","0.084997114829775","0.0449943332074046","0.269879518072289","Training"
"1036","NE","89","415","false","true","29","163.5","80","27.8","274.8","136","23.36","381.9","147","17.19","7.5","5","2.03","2","false","0.170030581039755","0.0850072780203785","0.0450117831893166","0.270666666666667","Training"
"1441","NE","56","510","false","false","0","121.6","84","20.67","165.3","115","14.05","243.9","95","10.98","8.9","2","2.4","1","false","0.169983552631579","0.0849969751966122","0.0450184501845018","0.269662921348315","Training"
"2616","MN","115","415","false","false","0","200.2","92","34.03","244.9","107","20.82","190.9","96","8.59","8.8","3","2.38","1","false","0.16998001998002","0.0850142915475704","0.0449973808276585","0.270454545454545","Training"
"1760","NC","88","408","false","true","27","93.4","106","15.88","252","92","21.42","189","104","8.5","10.9","1","2.94","1","false","0.170021413276231","0.085","0.044973544973545","0.269724770642202","Training"
"807","GA","132","415","false","false","0","176.7","132","30.04","244.1","80","20.75","176.3","120","7.93","9.1","4","2.46","2","false","0.170005659309564","0.0850061450225317","0.0449801474758934","0.27032967032967","Training"
"2022","UT","117","510","false","true","20","205.7","98","34.97","136.1","107","11.57","159.4","147","7.17","8.7","3","2.35","2","false","0.170004861448712","0.0850110213078619","0.0449811794228356","0.270114942528736","Training"
"204","RI","107","415","false","true","37","60","102","10.2","102.2","80","8.69","261.8","106","11.78","11.1","3","3","0","false","0.17","0.0850293542074364","0.0449961802902979","0.27027027027027","Training"
"749","VT","126","415","false","false","0","226.2","88","38.45","140.3","114","11.93","208.9","110","9.4","6.4","2","1.73","0","false","0.169982316534041","0.085032074126871","0.044997606510292","0.2703125","Training"
"1429","CT","125","415","true","false","0","187.3","118","31.84","160.7","111","13.66","263.8","112","11.87","9.6","2","2.59","0","true","0.169994660971703","0.0850031113876789","0.0449962092494314","0.269791666666667","Training"
"916","OR","157","510","false","true","30","194.3","107","33.03","243.2","108","20.67","322.2","114","14.5","7.1","5","1.92","1","false","0.169994853319609","0.0849917763157895","0.0450031036623215","0.270422535211268","Training"
"1829","WV","74","510","false","false","0","124","102","21.08","262.1","101","22.28","268.2","98","12.07","11.7","2","3.16","2","false","0.17","0.0850057230064861","0.0450037285607755","0.27008547008547","Training"
"2328","DE","103","415","false","true","34","138.8","80","23.6","142","108","12.07","183.8","77","8.27","11.8","7","3.19","1","false","0.170028818443804","0.085","0.0449945593035909","0.270338983050847","Training"
"2352","KY","110","510","false","false","0","99.4","62","16.9","275","86","23.38","212.1","94","9.54","16.7","3","4.51","2","false","0.170020120724346","0.0850181818181818","0.044978783592645","0.270059880239521","Training"
"2033","NJ","88","510","false","false","0","144.3","116","24.53","156.4","74","13.29","214.7","90","9.66","7.8","10","2.11","3","false","0.16999306999307","0.0849744245524297","0.0449930135072194","0.27051282051282","Training"
"928","WI","111","415","false","true","36","166.2","54","28.25","238.8","109","20.3","108.8","92","4.9","11.2","2","3.02","3","false","0.169975932611312","0.0850083752093802","0.0450367647058824","0.269642857142857","Training"
"530","GA","112","415","false","true","22","181.8","110","30.91","228.1","123","19.39","262.7","141","11.82","9.2","4","2.48","2","false","0.17002200220022","0.0850065760631302","0.0449942900647126","0.269565217391304","Training"
"2100","LA","69","415","false","true","37","155","98","26.35","142.4","105","12.1","143.7","117","6.47","5.9","4","1.59","1","false","0.17","0.0849719101123595","0.0450243562978427","0.269491525423729","Training"
"1475","MA","119","408","true","true","16","147.2","103","25.02","160.1","96","13.61","184","120","8.28","7.7","2","2.08","0","true","0.169972826086957","0.0850093691442848","0.045","0.27012987012987","Training"
"1495","AK","51","510","true","true","12","135.8","60","23.09","200.6","134","17.05","192.4","98","8.66","12.3","7","3.32","2","false","0.170029455081001","0.0849950149551346","0.045010395010395","0.269918699186992","Training"
"1680","WI","111","415","false","false","0","246.5","108","41.91","216.3","89","18.39","179.6","99","8.08","12.7","3","3.43","2","false","0.170020283975659","0.0850208044382802","0.044988864142539","0.27007874015748","Training"
"558","TN","69","510","false","false","0","195.3","70","33.2","216.7","108","18.42","259.9","119","11.7","12.5","4","3.38","3","false","0.169994879672299","0.0850023073373327","0.0450173143516737","0.2704","Training"
"668","ND","146","408","false","true","19","176.6","88","30.02","162.7","66","13.83","215.5","98","9.7","14.6","6","3.94","1","false","0.169988674971687","0.0850030731407499","0.0450116009280742","0.26986301369863","Training"
"145","AR","116","408","false","false","0","173.5","93","29.5","194.1","76","16.5","208","112","9.36","16.2","10","4.37","3","false","0.170028818443804","0.0850077279752705","0.045","0.269753086419753","Training"
"1667","NE","105","408","false","false","0","162.3","99","27.59","212.5","95","18.06","214.7","114","9.66","11.1","8","3","4","false","0.169993838570548","0.0849882352941176","0.0449930135072194","0.27027027027027","Training"
"1511","DC","91","415","false","true","39","169.8","105","28.87","65.2","116","5.54","144.4","92","6.5","10.9","4","2.94","1","false","0.170023557126031","0.0849693251533742","0.0450138504155125","0.269724770642202","Training"
"1118","MI","81","415","true","false","0","149.4","68","25.4","171.9","98","14.61","214.5","97","9.65","17.9","3","4.83","3","true","0.170013386880857","0.0849912739965096","0.044988344988345","0.269832402234637","Training"
"146","KS","70","408","false","false","0","232.1","122","39.46","292.3","112","24.85","201.2","112","9.05","0","0","0","3","false","0.170012925463162","0.0850153951419774","0.0449801192842942","","Training"
